2020-01-06 15:00:00,1510.498,1601.298,1309.3145,1473.098625,3,0,0,0,15,29.4732605,1536.6601
2020-01-06 16:00:00,1425.9607,1521.1381,1302.8721,1409.6776,3,0,0,0,16,28.81774292,1452.7249
2020-01-06 17:00:00,1305.9452,1443.368,1286.352,1335.55015,3,0,0,0,17,27.83278809,1326.1734
2020-01-06 18:00:00,1332.8773,1454.2649,1376.1093,1383.89175,3,0,0,0,18,26.67266235,1344.8182
2020-01-06 19:00:00,1376.8281,1489.0872,1381.6429,1407.93575,3,0,0,0,19,26.10274658,1363.7518
2020-01-06 20:00:00,1372.3076,1453.1837,1353.2881,1380.97985,3,0,0,0,20,25.81051025,1311.887
2020-01-06 21:00:00,1334.2093,1384.7766,1348.1165,1344.2469,3,0,0,0,21,25.61135254,1266.2945
2020-01-06 22:00:00,1283.0349,1322.9536,1283.0212,1286.692075,3,0,0,0,22,25.43551025,1300.0011
2020-01-06 23:00:00,1197.2044,1279.4207,1218.9629,1219.839125,3,0,0,0,23,25.29207764,1239.2769
2020-01-07 00:00:00,1137.2976,1222.8429,1143.9916,1162.065025,4,0,0,0,0,25.16005859,1185.2767
2020-01-07 01:00:00,1108.0502,1193.3214,1100.2111,1123.034125,4,0,0,0,1,25.0069519,1138.8251
2020-01-07 02:00:00,1071.7714,1150.4187,1081.0481,1091.15655,4,0,0,0,2,24.86269531,1099.0663
2020-01-07 03:00:00,1048.3477,1132.9854,1044.3815,1062.86115,4,0,0,0,3,24.72701416,1083.4085
2020-01-07 04:00:00,1027.4336,1119.1022,1033.8613,1049.2795,4,0,0,0,4,24.63945923,1041.0795
2020-01-07 05:00:00,1050.4297,1134.0761,1056.5598,1064.1993,4,0,0,0,5,24.56694946,1054.0482
2020-01-07 06:00:00,1044.8003,1161.2337,1089.2897,1086.2989,4,0,0,0,6,24.59215698,1075.8888
2020-01-07 07:00:00,1155.5001,1270.7556,1238.0288,1190.858825,4,0,0,0,7,25.7265564,1140.4639
2020-01-07 08:00:00,1265.9806,1441.1678,1412.6757,1328.59015,4,0,0,0,8,26.87478027,1305.2228
2020-01-07 09:00:00,1336.1048,1532.0504,1530.3315,1409.962925,4,0,0,0,9,27.7071167,1363.6599
2020-01-07 10:00:00,1388.8116,1623.2083,1633.9145,1491.8288,4,0,0,0,10,28.43920288,1416.3681
2020-01-07 11:00:00,1412.6186,1655.4779,1687.1359,1524.603275,4,0,0,0,11,28.99733887,1444.7368
2020-01-07 12:00:00,1344.9084,1671.6006,1674.3668,1495.8273,4,0,0,0,12,29.27022705,1454.4696
2020-01-07 13:00:00,1336.5515,1695.6473,1704.8151,1500.2784,4,0,0,0,13,29.36522827,1477.4163
2020-01-07 14:00:00,1315.4919,1721.5157,1683.7974,1498.350675,4,0,0,0,14,29.31636963,1505.8477
2020-01-07 15:00:00,1301.0263,1642.7946,1628.8445,1455.76235,4,0,0,0,15,29.09261475,1503.9966
2020-01-07 16:00:00,1281.5901,1581.3282,1536.2561,1405.657,4,0,0,0,16,28.59017334,1397.0061
2020-01-07 17:00:00,1250.833,1500.3372,1449.4523,1348.486075,4,0,0,0,17,27.66680298,1289.2237
